timestamp,open,high,low,close,volume
1765591200000,3084.31000000,3089.39000000,3083.63000000,3084.73000000,3063.87980000
1765594800000,3084.73000000,3093.31000000,3084.47000000,3089.85000000,2924.71380000
1765598400000,3089.86000000,3092.35000000,3085.99000000,3090.11000000,3439.19620000
1765602000000,3090.11000000,3091.88000000,3084.11000000,3089.59000000,2490.26960000
1765605600000,3089.59000000,3095.85000000,3084.60000000,3094.05000000,3488.35960000
1765609200000,3094.06000000,3095.73000000,3090.19000000,3094.72000000,3607.33090000
1765612800000,3094.72000000,3132.64000000,3092.59000000,3116.26000000,15936.31630000
1765616400000,3116.27000000,3122.83000000,3112.39000000,3118.19000000,5884.71850000
1765620000000,3118.19000000,3135.68000000,3117.63000000,3127.68000000,8608.89090000
1765623600000,3127.68000000,3129.05000000,3115.39000000,3119.35000000,5047.20680000
1765627200000,3119.36000000,3127.80000000,3109.79000000,3115.15000000,4508.59000000
1765630800000,3115.14000000,3119.57000000,3095.12000000,3109.77000000,7588.82210000
1765634400000,3109.78000000,3116.10000000,3096.29000000,3110.75000000,7544.07910000
1765638000000,3110.76000000,3124.01000000,3104.96000000,3109.63000000,5682.98360000
1765641600000,3109.63000000,3116.37000000,3100.90000000,3105.36000000,9077.33570000
1765645200000,3105.35000000,3105.36000000,3096.05000000,3100.79000000,6695.90820000
1765648800000,3100.80000000,3111.02000000,3098.94000000,3101.80000000,4666.69480000
1765652400000,3101.80000000,3111.22000000,3100.80000000,3108.41000000,3155.50400000
1765656000000,3108.41000000,3110.08000000,3102.66000000,3104.24000000,2087.04520000
1765659600000,3104.23000000,3114.87000000,3079.00000000,3111.63000000,11308.42990000
1765663200000,3111.62000000,3119.79000000,3102.51000000,3114.37000000,4748.63340000
1765666800000,3114.36000000,3117.91000000,3109.80000000,3114.64000000,4216.35820000
1765670400000,3114.64000000,3122.38000000,3103.49000000,3119.31000000,8060.84420000
1765674000000,3119.30000000,3129.54000000,3115.12000000,3119.91000000,3978.45060000
1765677600000,3119.91000000,3125.71000000,3116.14000000,3122.64000000,2944.17220000
1765681200000,3122.63000000,3125.91000000,3117.12000000,3118.96000000,2335.40790000
1765684800000,3118.97000000,3122.10000000,3106.34000000,3111.31000000,4537.62380000
1765688400000,3111.31000000,3115.00000000,3104.59000000,3111.63000000,4137.32200000
1765692000000,3111.62000000,3115.12000000,3105.21000000,3110.72000000,2039.84650000
1765695600000,3110.73000000,3117.71000000,3108.61000000,3115.30000000,2045.07450000
1765699200000,3115.30000000,3119.90000000,3109.34000000,3111.02000000,4691.85270000
1765702800000,3111.03000000,3113.67000000,3107.45000000,3109.16000000,7021.16470000
1765706400000,3109.15000000,3112.77000000,3093.80000000,3107.57000000,8170.30760000
1765710000000,3107.57000000,3109.59000000,3050.01000000,3084.84000000,35845.26380000
1765713600000,3084.84000000,3108.18000000,3070.42000000,3098.54000000,15421.07470000
1765717200000,3098.53000000,3102.89000000,3077.52000000,3101.54000000,10811.86070000
1765720800000,3101.55000000,3107.63000000,3074.64000000,3085.84000000,10637.68780000
1765724400000,3085.84000000,3087.86000000,3070.50000000,3084.51000000,9488.60690000
1765728000000,3084.51000000,3107.89000000,3078.00000000,3097.75000000,12759.45930000
1765731600000,3097.76000000,3103.94000000,3074.29000000,3084.95000000,21260.59880000
1765735200000,3084.96000000,3105.19000000,3080.74000000,3101.73000000,35792.07830000
1765738800000,3101.73000000,3101.91000000,3086.26000000,3093.71000000,18679.82310000
1765742400000,3093.71000000,3097.10000000,3063.15000000,3082.89000000,16032.57250000
1765746000000,3082.88000000,3091.19000000,3077.10000000,3081.86000000,3985.50760000
1765749600000,3081.86000000,3089.47000000,3054.41000000,3074.24000000,12384.41100000
1765753200000,3074.24000000,3091.20000000,3024.44000000,3063.50000000,25997.34330000
1765756800000,3063.49000000,3084.84000000,3056.70000000,3074.72000000,16308.53900000
1765760400000,3074.72000000,3120.22000000,3066.42000000,3108.54000000,16865.68620000
1765764000000,3108.54000000,3150.92000000,3107.00000000,3120.27000000,26297.92340000
1765767600000,3120.26000000,3126.16000000,3107.15000000,3108.68000000,8757.75590000
1765771200000,3108.68000000,3127.13000000,3104.02000000,3123.79000000,6208.10480000
1765774800000,3123.80000000,3124.97000000,3115.01000000,3120.28000000,4944.10220000
1765778400000,3120.29000000,3145.00000000,3115.47000000,3137.28000000,12918.55640000
1765782000000,3137.29000000,3142.01000000,3122.87000000,3128.90000000,10307.32600000
1765785600000,3128.91000000,3144.57000000,3125.86000000,3139.84000000,9672.29210000
1765789200000,3139.84000000,3161.25000000,3139.06000000,3153.79000000,12759.96580000
1765792800000,3153.79000000,3177.50000000,3151.21000000,3159.67000000,15779.26130000
1765796400000,3159.67000000,3162.75000000,3146.00000000,3156.73000000,7654.93110000
1765800000000,3156.73000000,3159.14000000,3148.29000000,3155.96000000,7691.87440000
1765803600000,3155.97000000,3156.96000000,3126.55000000,3132.18000000,15044.07570000
1765807200000,3132.19000000,3146.91000000,3032.26000000,3048.72000000,54144.57470000
1765810800000,3048.72000000,3060.00000000,2986.05000000,3010.96000000,88432.81490000
1765814400000,3010.97000000,3017.77000000,2967.28000000,2988.94000000,41650.23360000
1765818000000,2988.94000000,2993.62000000,2932.74000000,2937.19000000,31850.65510000
1765821600000,2937.18000000,2944.23000000,2894.57000000,2938.00000000,39517.01610000
1765825200000,2938.00000000,2964.50000000,2927.12000000,2940.30000000,33704.88480000
1765828800000,2940.29000000,2947.36000000,2916.67000000,2929.18000000,20884.88570000
1765832400000,2929.08000000,2947.73000000,2919.25000000,2946.23000000,15259.15590000
1765836000000,2946.23000000,2952.66000000,2936.07000000,2952.03000000,9322.14600000
1765839600000,2952.03000000,2969.29000000,2949.42000000,2964.85000000,14533.19440000
1765843200000,2964.85000000,2978.26000000,2940.39000000,2942.30000000,12091.79040000
1765846800000,2942.29000000,2961.94000000,2935.25000000,2946.73000000,14433.86630000
1765850400000,2946.73000000,2966.34000000,2938.59000000,2945.85000000,10843.64350000
1765854000000,2945.85000000,2950.50000000,2922.64000000,2937.00000000,12783.14930000
1765857600000,2936.99000000,2939.99000000,2876.00000000,2918.17000000,29622.04530000
1765861200000,2918.17000000,2927.92000000,2912.58000000,2922.85000000,14274.61070000
1765864800000,2922.85000000,2951.45000000,2922.85000000,2945.70000000,9617.91600000
1765868400000,2945.70000000,2948.21000000,2918.21000000,2924.11000000,12179.66670000
1765872000000,2924.10000000,2940.32000000,2920.02000000,2931.45000000,16878.19450000
1765875600000,2931.45000000,2935.62000000,2923.59000000,2926.93000000,7998.23800000
1765879200000,2926.93000000,2964.14000000,2921.26000000,2947.98000000,14783.61440000
1765882800000,2947.98000000,2962.70000000,2938.01000000,2957.93000000,11141.82320000
1765886400000,2957.93000000,2964.17000000,2947.59000000,2951.95000000,9704.43410000
1765890000000,2951.94000000,2981.87000000,2908.79000000,2910.67000000,40517.89980000
1765893600000,2910.67000000,2960.16000000,2886.75000000,2941.35000000,41038.71850000
1765897200000,2941.36000000,2975.99000000,2914.26000000,2963.31000000,26510.30980000
1765900800000,2963.31000000,2964.19000000,2925.29000000,2938.59000000,20784.90650000
1765904400000,2938.58000000,2954.68000000,2917.01000000,2919.62000000,13023.18750000
1765908000000,2919.62000000,2968.00000000,2912.15000000,2952.13000000,16235.16400000
1765911600000,2952.13000000,2961.38000000,2920.64000000,2945.58000000,20513.27420000
1765915200000,2945.57000000,2963.33000000,2943.21000000,2947.53000000,8975.26410000
1765918800000,2947.53000000,2957.97000000,2938.08000000,2951.44000000,5973.68100000
1765922400000,2951.43000000,2961.00000000,2944.35000000,2954.23000000,3780.59020000
1765926000000,2954.24000000,2965.73000000,2948.07000000,2962.30000000,4587.12790000
1765929600000,2962.30000000,2962.30000000,2944.16000000,2949.68000000,4382.76770000
1765933200000,2949.68000000,2974.27000000,2948.79000000,2954.11000000,6871.78600000
1765936800000,2954.12000000,2964.66000000,2938.38000000,2959.38000000,5415.36030000
1765940400000,2959.38000000,2961.99000000,2942.75000000,2947.80000000,4393.48110000
1765944000000,2947.80000000,2951.25000000,2926.99000000,2932.31000000,8358.86440000
1765947600000,2932.30000000,2937.65000000,2913.95000000,2930.45000000,12956.10940000
1765951200000,2930.44000000,2944.26000000,2930.22000000,2936.47000000,6953.07540000
1765954800000,2936.48000000,2953.98000000,2932.09000000,2947.92000000,12038.39220000
1765958400000,2947.92000000,2947.92000000,2922.61000000,2926.00000000,8342.01170000
1765962000000,2926.00000000,2933.26000000,2918.63000000,2923.25000000,5255.50690000
1765965600000,2923.25000000,2928.22000000,2908.56000000,2920.44000000,8242.04250000
1765969200000,2920.43000000,2934.42000000,2917.56000000,2928.71000000,6559.38130000
1765972800000,2928.71000000,2935.96000000,2919.64000000,2925.36000000,8398.46760000
1765976400000,2925.36000000,2954.00000000,2918.21000000,2944.52000000,18689.72150000
1765980000000,2944.51000000,2996.91000000,2886.80000000,2995.89000000,67173.67460000
1765983600000,2995.89000000,3030.92000000,2894.54000000,2904.66000000,108216.51510000
1765987200000,2904.65000000,2925.59000000,2833.94000000,2864.29000000,72707.77290000
1765990800000,2864.29000000,2878.64000000,2842.14000000,2847.60000000,25039.98670000
1765994400000,2847.61000000,2862.44000000,2806.00000000,2813.88000000,25991.71560000
1765998000000,2813.88000000,2821.60000000,2791.02000000,2820.28000000,31813.24420000
1766001600000,2820.28000000,2834.15000000,2798.00000000,2823.05000000,22492.17440000
1766005200000,2823.05000000,2831.20000000,2811.66000000,2819.93000000,7355.08610000
1766008800000,2819.92000000,2837.80000000,2813.62000000,2834.99000000,11654.45930000
1766012400000,2835.00000000,2835.99000000,2818.19000000,2833.49000000,8328.81930000
1766016000000,2833.50000000,2838.44000000,2826.35000000,2836.27000000,5773.99020000
1766019600000,2836.28000000,2836.28000000,2821.34000000,2827.20000000,7793.27020000
1766023200000,2827.21000000,2847.65000000,2822.00000000,2837.15000000,9395.81550000
1766026800000,2837.15000000,2838.17000000,2822.50000000,2832.06000000,7152.72510000
1766030400000,2832.06000000,2841.76000000,2831.64000000,2838.24000000,5700.63700000
1766034000000,2838.24000000,2838.29000000,2822.98000000,2825.44000000,6593.00160000
1766037600000,2825.43000000,2833.32000000,2823.50000000,2831.35000000,5874.86970000
1766041200000,2831.35000000,2839.19000000,2828.76000000,2836.45000000,7139.68420000
1766044800000,2836.45000000,2852.16000000,2831.99000000,2841.64000000,9769.14100000
1766048400000,2841.63000000,2857.39000000,2834.72000000,2852.72000000,7563.26370000
1766052000000,2852.71000000,2864.46000000,2849.61000000,2859.42000000,8271.53930000
1766055600000,2859.42000000,2859.66000000,2850.25000000,2859.09000000,5080.22820000
1766059200000,2859.10000000,2874.99000000,2854.47000000,2871.25000000,7514.56660000
1766062800000,2871.24000000,2979.80000000,2871.23000000,2964.10000000,78267.48940000
1766066400000,2964.12000000,2992.00000000,2923.31000000,2950.44000000,79753.52620000
1766070000000,2950.45000000,2997.40000000,2933.03000000,2965.19000000,49945.69880000
1766073600000,2965.19000000,2967.48000000,2929.11000000,2943.80000000,30044.68620000
1766077200000,2943.81000000,2944.48000000,2797.58000000,2845.57000000,92244.55500000
1766080800000,2845.56000000,2867.98000000,2818.99000000,2827.58000000,37460.80900000
1766084400000,2827.57000000,2833.01000000,2775.19000000,2781.93000000,45312.58370000
1766088000000,2781.92000000,2814.00000000,2779.76000000,2781.26000000,30397.80430000
1766091600000,2781.26000000,2832.29000000,2780.90000000,2829.79000000,40249.68340000
1766095200000,2829.80000000,2838.25000000,2816.41000000,2829.42000000,11496.31810000
1766098800000,2829.43000000,2833.71000000,2823.80000000,2828.57000000,6457.91330000
1766102400000,2828.56000000,2841.11000000,2814.49000000,2831.05000000,10432.32700000
1766106000000,2831.04000000,2833.50000000,2808.63000000,2821.03000000,8320.03270000
1766109600000,2821.02000000,2840.99000000,2812.44000000,2835.61000000,13104.17510000
1766113200000,2835.61000000,2935.00000000,2834.85000000,2909.01000000,92041.89240000
1766116800000,2909.00000000,2936.86000000,2907.09000000,2921.13000000,25989.22150000
1766120400000,2921.14000000,2928.96000000,2909.82000000,2922.68000000,18499.96940000
1766124000000,2922.68000000,2949.99000000,2915.98000000,2948.01000000,12614.12210000
1766127600000,2948.01000000,2984.33000000,2942.80000000,2951.73000000,39857.27290000
1766131200000,2951.72000000,2964.65000000,2938.01000000,2950.90000000,15272.90390000
1766134800000,2950.89000000,2960.44000000,2946.24000000,2955.23000000,9283.45030000
1766138400000,2955.23000000,2964.65000000,2949.00000000,2954.33000000,8186.24190000
1766142000000,2954.33000000,2971.57000000,2950.31000000,2964.96000000,10339.99370000
1766145600000,2964.97000000,2968.00000000,2946.14000000,2956.19000000,15135.32760000
1766149200000,2956.20000000,2968.38000000,2953.71000000,2961.54000000,12904.88550000
1766152800000,2961.55000000,2994.32000000,2943.13000000,2976.83000000,55275.50650000
1766156400000,2976.82000000,3020.00000000,2953.90000000,2964.99000000,65738.95340000
1766160000000,2964.99000000,3007.06000000,2960.26000000,2966.99000000,30952.68370000
1766163600000,2966.99000000,2993.33000000,2936.30000000,2940.00000000,30761.98580000
1766167200000,2940.00000000,2977.77000000,2937.67000000,2966.32000000,16641.81970000
1766170800000,2966.32000000,2997.07000000,2966.32000000,2985.02000000,15399.23990000
1766174400000,2985.02000000,3003.02000000,2977.26000000,2995.52000000,12141.89000000
1766178000000,2995.53000000,2995.58000000,2974.72000000,2977.86000000,4491.98020000
1766181600000,2977.87000000,2992.69000000,2977.26000000,2987.84000000,4788.24810000
1766185200000,2987.83000000,2988.56000000,2977.96000000,2979.50000000,3528.42060000
1766188800000,2979.49000000,2980.66000000,2970.98000000,2974.55000000,4159.73810000
1766192400000,2974.55000000,2982.82000000,2973.23000000,2976.20000000,2227.19350000
1766196000000,2976.20000000,2990.00000000,2973.76000000,2982.66000000,2777.42200000
1766199600000,2982.65000000,2994.41000000,2982.19000000,2989.41000000,3682.10150000
1766203200000,2989.42000000,2990.80000000,2964.17000000,2984.31000000,6270.81710000
1766206800000,2984.31000000,2989.50000000,2979.81000000,2980.99000000,4091.94440000
1766210400000,2980.99000000,2985.39000000,2979.74000000,2980.55000000,2135.72660000
1766214000000,2980.55000000,2987.18000000,2975.00000000,2981.24000000,5304.42630000
1766217600000,2981.24000000,2990.00000000,2981.24000000,2983.05000000,3918.04060000
1766221200000,2983.04000000,2986.99000000,2982.44000000,2983.16000000,2731.02540000
1766224800000,2983.16000000,2983.55000000,2975.14000000,2979.04000000,3470.08040000
1766228400000,2979.05000000,2990.20000000,2976.52000000,2987.13000000,4313.54810000
1766232000000,2987.14000000,2993.80000000,2986.64000000,2989.30000000,4558.77160000
1766235600000,2989.30000000,2992.03000000,2967.44000000,2980.00000000,10011.57710000
1766239200000,2980.00000000,2981.34000000,2969.28000000,2980.31000000,4544.84690000
1766242800000,2980.31000000,2980.32000000,2968.66000000,2977.27000000,6584.12400000
1766246400000,2977.26000000,2980.13000000,2974.34000000,2978.90000000,5009.88810000
1766250000000,2978.91000000,2981.40000000,2974.56000000,2978.02000000,4028.06160000
1766253600000,2978.03000000,2980.50000000,2974.66000000,2978.05000000,1879.87080000
1766257200000,2978.04000000,2981.40000000,2974.79000000,2978.05000000,2139.04830000
1766260800000,2978.06000000,2985.80000000,2977.57000000,2984.59000000,2344.55990000
1766264400000,2984.59000000,2985.94000000,2978.55000000,2978.90000000,1705.78340000
1766268000000,2978.90000000,2980.46000000,2974.50000000,2977.37000000,2408.01700000
1766271600000,2977.37000000,2979.11000000,2972.85000000,2977.93000000,1487.16070000
1766275200000,2977.93000000,2981.43000000,2975.83000000,2979.76000000,1924.42120000
1766278800000,2979.76000000,2979.76000000,2962.34000000,2967.53000000,11211.63640000
1766282400000,2967.53000000,2975.33000000,2961.42000000,2965.72000000,5795.65840000
1766286000000,2965.73000000,2975.83000000,2965.16000000,2972.81000000,2692.77130000
1766289600000,2972.80000000,2978.49000000,2971.75000000,2975.18000000,2137.68850000
1766293200000,2975.19000000,2978.72000000,2973.10000000,2973.44000000,1769.38090000
1766296800000,2973.43000000,2977.93000000,2973.00000000,2976.27000000,909.85290000
1766300400000,2976.28000000,2982.54000000,2975.60000000,2981.09000000,1241.11810000
1766304000000,2981.09000000,2999.47000000,2977.61000000,2992.12000000,8095.51950000
1766307600000,2992.12000000,3013.40000000,2984.94000000,3004.00000000,16163.61690000
1766311200000,3004.00000000,3009.01000000,2992.61000000,2996.78000000,9965.41620000
1766314800000,2996.78000000,3001.36000000,2993.24000000,2996.52000000,3287.43030000
1766318400000,2996.52000000,3005.46000000,2982.42000000,2990.62000000,5645.40230000
1766322000000,2990.63000000,2992.50000000,2944.00000000,2950.49000000,23313.99060000
1766325600000,2950.49000000,2977.26000000,2947.21000000,2970.90000000,11468.32590000
1766329200000,2970.91000000,2980.00000000,2962.53000000,2974.68000000,7375.93110000
1766332800000,2974.69000000,2987.93000000,2969.26000000,2986.07000000,9337.35480000
1766336400000,2986.07000000,2988.73000000,2976.99000000,2983.92000000,5181.78250000
1766340000000,2983.92000000,2988.56000000,2967.74000000,2988.55000000,4162.26700000
1766343600000,2988.56000000,2997.96000000,2978.00000000,2991.18000000,5575.27080000
1766347200000,2991.19000000,2994.36000000,2985.28000000,2986.82000000,5599.06470000
1766350800000,2986.83000000,2991.00000000,2970.75000000,2973.73000000,3277.63120000
1766354400000,2973.74000000,2996.32000000,2971.72000000,2996.32000000,5958.18740000
1766358000000,2996.31000000,3012.27000000,2991.99000000,3002.02000000,10155.08780000
1766361600000,3002.03000000,3060.55000000,3002.02000000,3022.39000000,27162.28850000
1766365200000,3022.39000000,3048.00000000,3018.23000000,3018.78000000,12617.94500000
1766368800000,3018.79000000,3019.61000000,2972.48000000,3010.12000000,19478.53910000
1766372400000,3010.13000000,3032.87000000,3002.01000000,3021.52000000,8259.25730000
1766376000000,3021.53000000,3042.87000000,3020.00000000,3040.17000000,7857.57370000
1766379600000,3040.17000000,3041.26000000,3025.14000000,3028.18000000,6638.21550000
1766383200000,3028.18000000,3033.72000000,3022.60000000,3024.71000000,4065.65640000
1766386800000,3024.71000000,3035.53000000,3023.24000000,3029.67000000,5191.73810000
1766390400000,3029.66000000,3055.73000000,3025.11000000,3027.84000000,14590.81020000
1766394000000,3027.84000000,3043.20000000,3026.01000000,3041.67000000,5382.53260000
1766397600000,3041.67000000,3045.54000000,3032.18000000,3040.62000000,6977.93170000
1766401200000,3040.62000000,3058.38000000,3036.81000000,3049.04000000,8512.66370000
1766404800000,3049.05000000,3077.39000000,3043.70000000,3058.27000000,14993.10940000
1766408400000,3058.28000000,3064.80000000,3048.11000000,3056.90000000,9429.34460000
1766412000000,3056.90000000,3074.46000000,3029.81000000,3061.97000000,23770.52200000
1766415600000,3061.97000000,3072.88000000,3022.35000000,3052.59000000,22439.58920000
1766419200000,3052.59000000,3059.42000000,3038.14000000,3043.00000000,11950.64620000
1766422800000,3043.00000000,3044.40000000,3023.77000000,3032.73000000,10994.04060000
1766426400000,3032.74000000,3040.89000000,3007.77000000,3015.74000000,8789.05160000
1766430000000,3015.73000000,3016.00000000,2974.23000000,2980.44000000,24038.64720000
1766433600000,2980.44000000,2986.77000000,2963.43000000,2976.31000000,19702.82730000
1766437200000,2976.30000000,2998.01000000,2976.10000000,2988.68000000,7986.14250000
1766440800000,2988.63000000,3015.37000000,2982.08000000,3012.02000000,9200.16690000
1766444400000,3012.03000000,3012.83000000,3001.50000000,3009.49000000,8414.32400000
1766448000000,3009.48000000,3035.79000000,3005.41000000,3028.20000000,10871.59090000
1766451600000,3028.21000000,3033.65000000,3016.38000000,3018.30000000,7833.96590000
1766455200000,3018.31000000,3026.10000000,2988.00000000,2991.09000000,20871.45610000
1766458800000,2991.10000000,2998.67000000,2971.56000000,2991.80000000,12944.80840000
1766462400000,2991.81000000,2999.97000000,2983.33000000,2983.83000000,8993.53450000
1766466000000,2983.84000000,2985.83000000,2965.78000000,2975.31000000,18212.36810000
1766469600000,2975.31000000,2978.50000000,2944.79000000,2959.91000000,30930.95890000
1766473200000,2959.92000000,2969.98000000,2955.07000000,2964.89000000,12637.27310000
1766476800000,2964.88000000,2972.94000000,2959.93000000,2962.14000000,7038.13350000
1766480400000,2962.13000000,2966.85000000,2952.26000000,2964.00000000,6334.68040000
1766484000000,2964.00000000,2971.69000000,2964.00000000,2967.15000000,3933.75160000
1766487600000,2967.14000000,2975.35000000,2963.45000000,2973.63000000,4745.91300000
1766491200000,2973.63000000,2974.47000000,2954.62000000,2955.54000000,8302.16740000
1766494800000,2955.54000000,2963.26000000,2930.42000000,2941.82000000,23821.80210000
1766498400000,2941.82000000,2953.05000000,2900.93000000,2917.21000000,42078.13760000
1766502000000,2917.20000000,2933.73000000,2906.62000000,2928.59000000,22409.64740000
1766505600000,2928.59000000,2965.92000000,2922.40000000,2956.94000000,26501.30270000
1766509200000,2956.94000000,2966.56000000,2909.64000000,2910.96000000,15464.85560000
1766512800000,2910.96000000,2952.71000000,2908.95000000,2947.25000000,14591.33620000
1766516400000,2947.25000000,2954.51000000,2931.06000000,2943.92000000,10009.17790000
1766520000000,2943.95000000,2988.44000000,2940.89000000,2969.75000000,23540.76000000
1766523600000,2969.76000000,2976.61000000,2960.44000000,2974.59000000,11426.43100000
1766527200000,2974.60000000,2980.80000000,2950.55000000,2961.38000000,19291.94020000
1766530800000,2961.38000000,2973.26000000,2952.27000000,2965.02000000,23679.75450000
1766534400000,2965.03000000,2974.31000000,2956.41000000,2973.28000000,9146.21760000
1766538000000,2973.29000000,2978.15000000,2960.89000000,2963.94000000,5081.41700000
1766541600000,2963.95000000,2965.33000000,2923.99000000,2935.46000000,13974.01210000
1766545200000,2935.46000000,2947.94000000,2921.03000000,2945.75000000,9225.52200000
1766548800000,2945.75000000,2958.73000000,2934.70000000,2935.74000000,7128.71990000
1766552400000,2935.75000000,2941.13000000,2917.12000000,2929.24000000,13093.84450000
1766556000000,2929.24000000,2938.54000000,2923.40000000,2933.47000000,6756.36140000
1766559600000,2933.47000000,2943.70000000,2931.96000000,2932.68000000,8415.71620000
1766563200000,2932.69000000,2939.84000000,2921.20000000,2922.65000000,12446.21450000
1766566800000,2922.66000000,2931.53000000,2914.35000000,2919.00000000,6226.30780000
1766570400000,2919.00000000,2934.71000000,2918.00000000,2927.68000000,5707.90690000
1766574000000,2927.67000000,2937.70000000,2925.01000000,2925.02000000,4983.25210000
1766577600000,2925.02000000,2938.73000000,2923.49000000,2936.39000000,4262.05430000
1766581200000,2936.40000000,2937.26000000,2924.60000000,2930.95000000,4201.95640000
1766584800000,2930.95000000,2936.42000000,2888.70000000,2914.71000000,24447.16920000
1766588400000,2914.71000000,2930.50000000,2903.08000000,2925.55000000,12046.42820000
1766592000000,2925.54000000,2948.88000000,2921.37000000,2940.45000000,16387.51090000
1766595600000,2940.45000000,2954.39000000,2935.13000000,2937.23000000,9313.26800000
1766599200000,2937.23000000,2944.89000000,2930.48000000,2941.58000000,3862.34930000
1766602800000,2941.58000000,2947.17000000,2936.94000000,2945.72000000,2776.92400000
1766606400000,2945.73000000,2951.93000000,2941.73000000,2943.03000000,3984.74810000
1766610000000,2943.02000000,2954.39000000,2943.02000000,2950.91000000,4958.93920000
1766613600000,2950.90000000,2962.96000000,2949.14000000,2959.84000000,5960.33050000
1766617200000,2959.84000000,2960.86000000,2945.97000000,2947.47000000,2648.38970000
1766620800000,2947.48000000,2948.89000000,2936.89000000,2939.39000000,4270.40110000
1766624400000,2939.40000000,2951.05000000,2939.39000000,2948.84000000,2788.73890000
1766628000000,2948.83000000,2956.89000000,2943.00000000,2952.70000000,3094.92560000
1766631600000,2952.71000000,2953.03000000,2942.17000000,2947.15000000,3491.09450000
1766635200000,2947.16000000,2948.15000000,2942.25000000,2944.92000000,2568.59520000
1766638800000,2944.92000000,2944.92000000,2938.21000000,2942.16000000,4545.31850000
1766642400000,2942.16000000,2943.23000000,2938.12000000,2942.88000000,5934.46080000
1766646000000,2942.88000000,2943.50000000,2938.93000000,2941.56000000,4915.36940000
1766649600000,2941.57000000,2946.82000000,2917.51000000,2930.35000000,12888.51230000
1766653200000,2930.35000000,2931.33000000,2925.66000000,2928.29000000,3481.47330000
1766656800000,2928.30000000,2928.77000000,2912.00000000,2920.43000000,7009.16500000
1766660400000,2920.44000000,2928.57000000,2920.19000000,2924.88000000,3614.13110000
1766664000000,2924.88000000,2929.79000000,2923.87000000,2927.93000000,2168.70500000
1766667600000,2927.93000000,2934.72000000,2920.00000000,2930.96000000,9377.60860000
1766671200000,2930.96000000,2938.66000000,2922.93000000,2932.84000000,5862.57930000
1766674800000,2932.85000000,2971.46000000,2931.62000000,2961.14000000,32952.04840000
1766678400000,2961.14000000,2967.65000000,2943.75000000,2948.34000000,16262.16110000
1766682000000,2948.34000000,2954.22000000,2943.79000000,2952.59000000,13036.11050000
1766685600000,2952.60000000,2965.36000000,2950.17000000,2959.20000000,7639.70590000
1766689200000,2959.19000000,2959.96000000,2949.75000000,2956.41000000,3261.72600000
1766692800000,2956.41000000,2956.58000000,2944.34000000,2950.16000000,2930.04200000
1766696400000,2950.17000000,2953.30000000,2944.35000000,2946.96000000,2572.26220000
1766700000000,2946.96000000,2948.29000000,2906.40000000,2921.56000000,12707.35440000
1766703600000,2921.56000000,2926.87000000,2891.20000000,2903.95000000,21348.80900000
1766707200000,2903.90000000,2911.70000000,2894.26000000,2904.00000000,12802.08770000
1766710800000,2903.99000000,2923.37000000,2902.70000000,2918.30000000,5808.19850000
1766714400000,2918.29000000,2994.38000000,2917.99000000,2973.50000000,55343.36880000
1766718000000,2973.51000000,2976.65000000,2957.70000000,2964.92000000,11518.41050000
1766721600000,2964.92000000,2975.03000000,2952.59000000,2971.64000000,7632.08530000
1766725200000,2971.64000000,2974.74000000,2967.39000000,2973.19000000,6413.35940000
1766728800000,2973.18000000,2982.47000000,2972.02000000,2976.66000000,9926.57110000
1766732400000,2976.65000000,2993.27000000,2952.79000000,2956.83000000,32564.73700000
1766736000000,2956.83000000,2971.92000000,2954.76000000,2964.54000000,11764.04180000
1766739600000,2964.53000000,2976.53000000,2963.10000000,2972.75000000,6013.23340000
1766743200000,2972.75000000,2974.35000000,2966.97000000,2971.61000000,4317.88220000
1766746800000,2971.61000000,2972.03000000,2962.74000000,2964.75000000,5608.85530000
1766750400000,2964.76000000,2973.90000000,2964.69000000,2972.93000000,4443.72350000
1766754000000,2972.93000000,2985.89000000,2971.62000000,2984.57000000,12278.44320000
1766757600000,2984.57000000,2985.16000000,2910.00000000,2917.37000000,39179.90670000
1766761200000,2917.34000000,2929.36000000,2894.49000000,2923.19000000,46470.80070000
1766764800000,2923.20000000,2929.99000000,2906.98000000,2910.03000000,12731.45170000
1766768400000,2910.04000000,2935.12000000,2907.75000000,2922.49000000,9371.53030000
1766772000000,2922.49000000,2928.69000000,2920.00000000,2923.48000000,4151.62040000
1766775600000,2923.49000000,2930.16000000,2918.58000000,2925.99000000,3068.95470000
1766779200000,2925.99000000,2938.83000000,2922.56000000,2931.53000000,4281.57850000
1766782800000,2931.54000000,2935.44000000,2924.59000000,2924.96000000,3982.11420000
1766786400000,2924.96000000,2931.62000000,2921.49000000,2931.50000000,2147.65270000
1766790000000,2931.50000000,2934.06000000,2926.06000000,2927.99000000,3010.39130000
1766793600000,2928.00000000,2931.32000000,2923.37000000,2927.45000000,4047.78870000
1766797200000,2927.45000000,2928.89000000,2921.33000000,2927.76000000,3247.06220000
1766800800000,2927.76000000,2930.00000000,2924.00000000,2928.04000000,1948.92680000
1766804400000,2928.04000000,2933.70000000,2925.41000000,2933.40000000,3260.62850000
1766808000000,2933.39000000,2934.00000000,2928.23000000,2930.60000000,2191.86440000
1766811600000,2930.60000000,2931.88000000,2928.71000000,2931.31000000,1886.75760000
1766815200000,2931.31000000,2931.32000000,2928.11000000,2929.99000000,1427.95430000
